,Price,Units_Sold,COGS,Inventory_Turnover_Ratio,Quarter,Seasonality_Flag,Company_Hyundai India,Company_Maruti Suzuki,Car_Model_Alcazar,Car_Model_Brezza,Car_Model_Creta,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Nexon,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium SUV,Car_Type_Sedan,Season_Festive,Season_Monsoon
27500,743261.93,5.0,2787232.24,-1.3672624715867,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27501,752794.74,10.0,8420865.906,1.0986439908039394,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27502,718672.36,9.0,4851038.43,-0.42309693126835785,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27503,725492.14,11.0,5985310.15,-0.5504820715661685,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27504,743357.67,11.0,6132700.78,-0.1973511940351907,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27505,1445663.01,6.0,6505483.54,1.1609336329188664,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27506,1417549.37,7.0,7442134.19,-0.06381173327948071,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27507,1468383.25,6.0,6607724.62,-0.29482787826615386,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27508,1492616.62,5.0,5597312.33,0.025348966623256964,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27509,1432751.61,7.0,7521945.95,0.025607826135618638,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27510,620694.77,11.0,5120731.85,-0.7883922576802554,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27511,626894.33,13.0,6112219.72,-0.6332482291943049,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27512,678604.36,19.0,9670112.13,0.637349811748858,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27513,650370.97,18.0,8780008.09,0.059137783649286485,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27514,632999.12,11.0,5222242.74,-0.02996295647834105,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27515,750910.22,8.0,4505461.32,-0.5686706955839564,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27516,747965.13,13.0,7292660.02,0.7294540237037044,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27517,726808.27,12.0,6541274.43,-0.6396401792393914,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27518,747757.02,10.0,5608177.65,-0.6257479829761047,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27519,734452.74,12.0,6610074.66,0.09941672573333518,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27520,1121886.2,8.0,6731317.2,-0.36817987634742627,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27521,1089222.66,15.0,12253754.92,1.3170505031322028,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27522,1061034.04,15.0,11936632.95,0.3863140386456475,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27523,1082559.92,8.0,6495359.52,-0.3407853116124658,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27524,1079960.03,8.0,6479760.18,-0.623491804774684,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27525,948640.6,2.0,1422960.9,-1.7167181532483555,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27526,923642.68,3.0,2078196.03,-1.5491825105406032,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27527,948341.98,8.0,5690051.88,-0.30305346971487246,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27528,963858.09,8.0,5783148.54,0.060546338893684944,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27529,923088.23,13.0,9000110.24,0.03341703213100472,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27530,742755.06,5.0,2785331.48,-1.621769549067334,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27531,773530.45,9.0,5221330.54,-0.9254952197201047,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27532,758403.51,11.0,6256828.96,0.7830178763872548,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27533,779055.7,13.0,7595793.07,-0.41871126790993063,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27534,777063.16,7.0,4079581.59,-0.45269986438605897,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27535,1455725.07,5.0,6385933.48,0.3513457062596105,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27536,1396388.99,5.0,5236458.71,-0.3936491144779427,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27537,1399424.08,1.0,1049568.06,-1.997293968672601,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27538,1413907.59,8.0,8483445.54,0.28514937321064077,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27539,1486616.38,3.0,3344886.85,-1.0484507717555365,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27540,659903.14,7.0,3464491.48,-1.3038354120287088,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27541,628200.45,11.0,5182653.71,-0.46721948479520486,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27542,642695.41,10.0,4820215.58,-1.078405906126184,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27543,655348.17,16.0,7864178.04,0.2783170495978142,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27544,642713.37,14.0,6748490.38,-0.4947843811227674,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27545,716403.31,8.0,4298419.86,-0.693381789046556,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27546,720784.62,10.0,5405884.65,-0.5758936544948589,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27547,687205.96,8.0,4123235.76,-0.974661625005711,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27548,755920.13,7.0,3968580.68,-0.8790407622784305,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27549,741627.47,8.0,4449764.82,-1.2804156135858715,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27550,1143388.47,11.0,9432954.88,0.3021796046118142,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27551,1047047.22,8.0,6282283.32,0.42364706915152045,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27552,1102350.91,14.0,11574684.55,1.2036879002932697,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27553,1107894.08,3.0,2492761.68,-1.56515978992549,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27554,1147963.53,11.0,9470699.12,-0.044405082880028854,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27555,938460.9,3.0,2111537.03,-1.7639553155664218,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27556,955970.59,8.0,5735823.54,-0.9091717181840524,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27557,931329.63,9.0,6286475.0,-0.5996761720268982,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27558,912266.19,11.0,7526196.07,-0.32603798584887483,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27559,946484.35,7.0,4969042.84,-0.784190727704544,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27560,775506.3,6.0,3489778.35,-0.9662399637497613,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27561,732172.23,8.0,4393033.38,-0.3850084339150134,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27562,726784.94,10.0,5450887.05,-0.7851265289884481,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27563,784384.56,8.0,4706307.36,-0.9724898891083219,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27564,762906.2,10.0,5721796.5,1.0318348461224143,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27565,1381305.16,2.0,2071957.74,-1.7437805819335734,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27566,1427831.81,7.0,7496117.0,-0.13485699294491857,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27567,1392625.41,7.0,7311283.4,0.00824017248431364,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27568,1425846.55,5.0,5346924.56,-0.5821085639354581,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27569,1472604.86,7.0,7731175.52,-0.5278613065275958,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27570,651258.26,18.0,8791986.51,0.0826558275461736,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27571,670721.59,16.0,8048659.08,0.4458125909452414,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27572,660617.7,11.0,5450096.02,-0.34168292189268723,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27573,660649.54,16.0,7927794.48,-0.2039712607097352,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27574,645580.82,19.0,9199526.69,-0.1734196281259305,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27575,692016.42,3.0,1557036.95,-1.422965079036484,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27576,687541.17,9.0,4640902.9,-0.7776790727934975,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27577,727792.18,14.0,7641817.89,0.2626359911659392,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27578,718325.37,4.0,2154976.11,-1.286102702374783,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27579,749657.32,5.0,2811214.95,-1.5761355349546018,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27580,1122025.8,4.0,3366077.4,-1.1975554470709056,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27581,1122870.18,14.0,11790136.89,0.5094915273066859,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27582,1062400.27,11.0,8764802.23,0.1638824317243297,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27583,1084616.68,9.0,7321162.59,-0.6315489165838151,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27584,1052339.38,6.0,4735527.21,-0.562350046365079,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27585,954712.18,6.0,4296204.81,-0.6901254660980747,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27586,967859.96,5.0,3629474.85,-1.4178813856393055,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27587,986595.15,5.0,3699731.81,-1.3814255280466636,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27588,989329.95,3.0,2225992.39,-1.1484321127519985,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27589,963785.14,6.0,4337033.13,-0.7020553382585272,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27590,721120.0,13.0,7030920.0,0.4421484436185709,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27591,712875.13,11.0,5881219.82,-0.6612568177412457,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27592,769142.39,10.0,5768567.92,-0.09870041049827956,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27593,764950.45,8.0,4589702.7,-1.1187144209455218,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27594,738976.61,10.0,5542324.58,-0.642951275077877,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27595,1489729.36,3.0,3351891.06,-0.8677477192653431,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27596,1471028.57,5.0,5516357.14,-0.735522715900029,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27597,1434007.52,6.0,6453033.84,-0.4154925773070001,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27598,1430235.67,6.0,6436060.51,-0.9155864722204712,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27599,1489209.34,6.0,5476572.624,0.3136012418316548,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27600,665311.28,6.0,2993900.76,-0.42697714688523536,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27601,661384.84,12.0,5952463.56,0.5695302175170983,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27602,673740.5,11.0,5558359.12,-0.9425911361261217,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27603,669535.34,14.0,7030121.07,0.3619583481500121,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27604,671441.71,10.0,5035812.82,-1.071162263620038,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27605,728067.5,8.0,4368405.0,-0.9193844629794524,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27606,718252.3,8.0,4309513.8,0.27787153886692,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27607,745736.37,6.0,3355813.67,-1.2664569538068067,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27608,755811.46,12.0,6802303.14,-0.42039076008651577,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27609,701918.33,1.0,526438.75,-2.124764593831564,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27610,1088805.19,17.0,13882266.17,1.2741045883526545,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27611,1064445.68,11.0,8781676.86,-0.5675796544818926,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27612,1052206.01,10.0,7891545.08,-0.3416397071641338,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27613,1066191.18,16.0,12794294.16,0.4702172820716835,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27614,1046131.75,11.0,8630586.94,-0.08933627962143018,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27615,977994.62,7.0,5134471.75,-0.9267364329349703,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27616,971810.47,8.0,5830862.82,-0.15851985466211035,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27617,903901.2,3.0,2033777.7,-1.3949830353751322,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27618,947825.91,11.0,7819563.76,0.00305256187639886,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27619,984792.28,8.0,5908753.68,0.004941040079611331,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27620,744366.03,3.0,1674823.57,-1.7977190098730147,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27621,753871.78,8.0,4523230.68,-1.0691535573005513,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27622,774021.38,7.0,4063612.25,-1.312055434235526,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27623,752276.89,4.0,2256830.67,-1.533654745043228,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27624,739144.87,6.0,3326151.92,-0.9582348144369003,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27625,1485553.25,7.0,7799154.56,-0.053573728592628087,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27626,1399538.66,3.0,3148961.98,-1.146969295133992,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27627,1392134.37,11.4,10441007.78,0.4820562037992158,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27628,1432905.23,8.0,8597431.38,0.37381481680737205,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27629,1492039.31,4.0,4476117.93,-0.0996489687991889,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27630,625806.84,3.0,1408065.39,-2.020271298246644,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27631,648520.97,8.0,3891125.82,-0.9003016340927202,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27632,640563.27,10.0,4804224.53,1.0979083869206754,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27633,647340.7,17.0,8253593.92,-0.17022468555830375,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27634,674631.93,12.0,6071687.37,-0.11748211137179525,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27635,693193.43,8.0,4159160.58,-0.779234937749712,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27636,700746.2,11.0,5781156.15,-0.28646895288739727,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27637,693818.07,6.0,3122181.31,-0.8278502651320495,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27638,731363.88,10.0,5485229.1,-0.8844242977973146,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27639,713182.98,6.0,3209323.41,-0.7506550132690272,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27640,1071759.51,9.0,7234376.69,-0.5427457637029153,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27641,1147172.93,13.0,11184936.07,0.3372433769650117,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27642,1086715.48,7.0,5705256.27,-0.7081955232097592,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27643,1103591.22,14.0,11587707.81,0.06328598470021887,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27644,1149207.87,11.0,9480964.93,0.11074168840423204,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27645,937816.56,0.0,0.0,-3.4032058288162768,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27646,989174.19,10.0,3709403.21,-0.9669882167890747,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27647,910758.86,7.0,4781484.02,-0.5213721896405967,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27648,915080.16,12.0,8235721.44,-0.2947349908869784,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27649,976214.44,6.0,4392964.98,-0.5289358661499803,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27650,728038.56,13.0,7098375.96,-0.3654793840423297,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27651,731566.56,7.0,3840724.44,0.061367109322920985,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27652,730462.77,9.0,4930623.7,0.280945884592368,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27653,772474.9,3.0,1738068.53,-1.5236236033309025,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27654,713179.53,6.0,3209307.88,-0.967094267428372,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27655,1483749.36,3.0,3338436.06,-0.450679717703416,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27656,1485147.47,3.0,3341581.81,-0.977752234338105,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27657,1495613.56,9.0,10095391.53,0.29479461054523,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27658,1407311.03,4.0,4221933.09,-1.1933318939566493,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27659,1390780.46,4.0,4172341.38,-0.23151685646246792,3,0.82,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27660,630377.77,11.0,5200616.6,-0.7909309164963355,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27661,650763.99,12.0,5856875.91,-0.07156410645745717,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27662,651295.1,9.0,4396241.92,-1.2489094339112776,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27663,663911.39,17.0,8464870.22,0.43878024536714877,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27664,653731.36,10.0,4902985.2,-0.9014561874543067,3,0.82,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
27665,697077.64,4.0,2091232.92,-1.1800483558783037,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27666,720165.34,10.0,7635481.966,-0.7160771115466528,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27667,737052.49,6.0,3316736.2,-0.8177145953033427,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27668,730062.84,6.0,3285282.78,-0.5278831240185144,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27669,718670.03,5.0,2695012.61,-1.537228186337444,3,0.82,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
27670,1074201.09,3.0,2416952.45,-0.7850458674877957,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27671,1057022.44,10.0,7927668.3,-0.5201532643392397,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27672,1079109.15,5.0,4046659.31,-1.1112332924517723,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27673,1080300.81,13.0,10532932.9,-0.0011924725867709343,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27674,1065841.05,11.0,8793188.66,-0.008575268452520726,3,0.82,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27675,908873.68,8.0,5453242.08,-0.7314810989339807,3,0.82,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
