Unnamed: 0,Index,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Month,Quarter,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day,Company_Hyundai India,Company_Maruti Suzuki,Company_Tata Motors,Car_Model_Alcazar,Car_Model_Baleno,Car_Model_Brezza,Car_Model_Creta,Car_Model_Dzire,Car_Model_Ertiga,Car_Model_Grand Vitara,Car_Model_Harrier,Car_Model_Nexon,Car_Model_Nexon EV,Car_Model_Safari,Car_Model_Swift,Car_Model_Tiago,Car_Model_Tigor,Car_Model_Tucson,Car_Model_Venue,Car_Model_Verna,Car_Model_i20,Car_Type_Compact SUV,Car_Type_Electric SUV,Car_Type_Hatchback,Car_Type_MPV,Car_Type_Premium Hatchback,Car_Type_Premium SUV,Car_Type_SUV,Car_Type_Sedan,Day_of_Week_Friday,Day_of_Week_Monday,Day_of_Week_Saturday,Day_of_Week_Sunday,Day_of_Week_Thursday,Day_of_Week_Tuesday,Day_of_Week_Wednesday,Region_Central,Region_East,Region_North,Region_South,Region_West,Season_Festive,Season_Monsoon,Season_Summer,Season_Winter
37034,37034,1052625.72,16.0,154.0,12631508.64,181.5,22.0,5.0,69595.089,0.01,5,2,1,0,0,1.12,18,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37035,37035,948964.28,11.0,263.0,7828955.31,231.5,50.0,,33818.381,0.01,5,2,1,0,0,1.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37036,37036,974410.03,11.0,235.0,8038882.75,235.5,57.0,4.0,34135.383,0.01,5,2,1,0,0,1.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
37037,37037,937383.74,13.0,196.0,9139491.46,160.0,25.0,5.0,57121.822,0.01,5,2,1,0,0,1.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
37038,37038,903450.23,6.0,208.0,4065526.04,124.5,28.0,7.0,32654.828,0.01,5,2,1,0,0,1.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37039,37039,958281.22,8.0,165.0,5749687.32,111.5,52.0,13.0,51566.702,0.01,5,2,1,0,1,1.0,18,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37040,37040,783354.13,15.0,276.0,8812733.96,174.5,54.0,7.0,50502.773,0.01,5,2,1,0,0,1.0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37041,37041,770346.06,13.0,224.0,7510874.09,202.0,22.0,14.0,37182.545,0.01,5,2,1,0,0,1.0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
37042,37042,735433.95,14.0,292.0,7722056.47,187.0,48.0,3.0,41294.42,0.01,5,2,1,0,0,1.0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
37043,37043,756139.14,18.0,122.0,10207878.39,166.0,54.0,4.0,61493.243,0.01,5,2,1,0,0,1.0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37044,37044,781973.97,12.0,151.0,7037765.73,155.5,31.0,13.0,45258.944,0.01,5,2,1,0,1,1.0,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37045,37045,1422578.08,9.0,78.0,9602402.04,152.0,22.0,9.0,63173.698,0.01,5,2,1,0,1,1.12,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
37046,37046,1487265.29,12.0,181.0,13385387.61,218.5,50.0,12.0,61260.355,0.01,5,2,1,0,0,1.12,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
37047,37047,1487299.89,3.0,122.0,3346424.75,85.0,30.0,,39369.703,0.01,5,2,1,0,1,1.12,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
37048,37048,1380367.46,10.0,251.0,10352755.95,232.5,31.0,8.0,44527.983,0.01,5,2,1,0,1,1.12,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
37049,37049,1427906.81,8.0,135.0,8567440.86,166.5,47.0,11.0,51456.101,0.01,5,2,1,0,0,1.12,18,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
37050,37050,652708.05,9.0,64.0,4405779.34,171.0,22.0,6.0,25764.791,0.01,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37051,37051,633088.74,18.0,56.0,8546697.99,164.5,59.0,9.0,51955.611,0.01,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37052,37052,642706.67,13.0,245.0,6266390.03,171.0,50.0,8.0,36645.556,0.01,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37053,37053,681768.66,18.0,202.0,9203876.91,171.0,31.0,12.0,53823.842,0.01,5,2,1,0,1,1.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37054,37054,627961.19,25.0,288.0,11774272.31,257.0,22.0,11.0,45814.289,0.01,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37055,37055,723938.52,6.0,282.0,3257723.34,198.0,53.0,9.0,16453.148,0.02,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37056,37056,725417.07,22.0,292.0,11969381.65,264.0,46.0,10.0,45338.567,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37057,37057,697247.04,9.0,208.0,4706417.52,158.5,43.0,10.0,29693.486,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37058,37058,746813.12,18.0,131.0,10081977.12,92.5,45.0,9.0,108994.347,0.0,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37059,37059,723199.57,12.0,114.0,6508796.13,79.5,46.0,11.0,81871.649,0.0,5,2,1,0,1,1.12,19,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37060,37060,1124555.73,15.0,55.0,12651251.96,160.5,56.0,14.0,78824.0,0.0,5,2,1,0,1,1.12,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37061,37061,1128279.58,16.0,182.0,13539354.96,139.0,28.0,3.0,97405.431,0.0,5,2,1,0,0,1.12,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37062,37062,1068919.73,11.0,285.0,8818587.77,203.5,21.0,13.0,43334.584,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37063,37063,1056362.1,15.0,246.0,11884073.63,253.0,44.0,10.0,46972.623,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37064,37064,1057501.77,10.0,126.0,7931263.28,148.5,50.0,5.0,53409.18,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37065,37065,968824.78,13.0,221.0,9446041.61,147.0,49.0,12.0,64258.786,0.01,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37066,37066,903411.58,10.0,276.0,6775586.85,206.5,53.0,3.0,32811.559,0.01,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37067,37067,959922.09,3.0,183.0,2159824.7,194.5,21.0,7.0,11104.497,0.03,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37068,37068,992136.87,17.0,159.0,12649745.09,165.5,20.0,8.0,76433.505,0.0,5,2,1,0,1,1.0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37069,37069,970055.36,8.0,86.0,5820332.16,78.0,43.0,11.0,74619.643,0.0,5,2,1,0,0,1.0,19,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37070,37070,723863.74,11.0,138.0,5971875.85,174.0,22.0,4.0,34321.126,0.01,5,2,1,0,0,1.0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37071,37071,768591.08,9.0,145.0,5187989.79,185.0,20.0,11.0,28043.188,0.01,5,2,1,0,0,1.0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37072,37072,772721.39,7.0,278.0,4056787.3,243.0,32.0,14.0,16694.598,0.02,5,2,1,0,0,1.0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37073,37073,753352.01,14.0,135.0,7910196.11,155.0,45.0,6.0,51033.523,0.01,5,2,1,0,0,1.0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37074,37074,741369.69,8.0,237.0,4448218.14,164.5,40.0,4.0,27040.84,0.01,5,2,1,0,0,1.0,19,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37075,37075,1421754.89,10.0,54.0,10663161.68,110.0,54.0,3.0,96937.833,0.0,5,2,1,0,1,1.12,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
37076,37076,1442180.12,8.0,68.0,8653080.72,121.5,42.0,5.0,71218.771,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
37077,37077,1503584.51,7.0,217.0,7893818.68,236.0,52.0,5.0,33448.384,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
37078,37078,1427117.55,7.0,260.0,7492367.14,199.0,31.0,10.0,37650.086,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
37079,37079,1498166.74,5.0,133.0,5618125.27,190.0,39.0,12.0,29569.08,0.01,5,2,1,0,0,1.12,19,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
37080,37080,677437.21,19.0,70.0,9653480.24,126.5,49.0,7.0,76312.097,0.0,5,2,0,0,0,1.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37081,37081,675465.83,15.0,80.0,7598990.59,78.0,24.0,13.0,97422.956,0.0,5,2,0,0,1,1.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37082,37082,650727.52,18.0,238.0,8784821.52,248.0,59.0,10.0,35422.667,0.01,5,2,0,0,1,1.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37083,37083,643834.75,16.0,105.0,7726017.0,129.0,20.0,7.0,59891.605,0.01,5,2,0,0,1,1.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37084,37084,663504.1,15.0,147.0,7464421.12,169.5,39.0,5.0,44037.883,0.01,5,2,0,0,0,1.0,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37085,37085,739665.66,13.0,183.0,7211740.18,119.0,37.0,13.0,60602.859,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37086,37086,750882.31,16.0,133.0,9010587.72,205.0,36.0,14.0,43954.086,0.01,5,2,0,0,1,1.12,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37087,37087,697715.61,9.0,148.0,4709580.37,213.0,37.0,,22110.706,0.02,5,2,0,0,1,1.12,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37088,37088,712205.53,12.0,222.0,6409849.77,247.5,46.0,6.0,25898.383,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37089,37089,688779.6,15.0,169.0,7748770.5,223.5,28.0,5.0,34670.114,0.01,5,2,0,0,1,1.12,20,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37090,37090,1078060.47,7.0,207.0,5659817.47,240.0,27.0,12.0,23582.573,0.02,5,2,0,0,1,1.12,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37091,37091,1070341.47,18.0,97.0,,185.0,20.0,13.0,78105.999,0.0,5,2,0,0,0,1.12,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37092,37092,1088822.26,21.0,196.0,,214.5,54.0,9.0,79948.488,0.0,5,2,0,0,0,1.12,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37093,37093,1120001.51,13.0,215.0,10920014.72,229.0,49.0,7.0,47685.654,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37094,37094,1114329.36,10.0,62.0,8357470.2,97.0,27.0,5.0,86159.487,0.0,5,2,0,0,1,1.12,20,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37095,37095,994897.95,8.0,270.0,5969387.7,179.5,53.0,3.0,33255.642,0.01,5,2,0,0,1,1.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37096,37096,944456.93,11.0,173.0,7791769.67,192.0,39.0,7.0,40582.134,0.01,5,2,0,0,1,1.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37097,37097,908157.38,9.0,203.0,6130062.32,179.0,56.0,6.0,34246.158,0.01,5,2,0,0,1,1.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37098,37098,967538.37,6.0,275.0,4353922.67,200.5,56.0,3.0,21715.325,0.02,5,2,0,0,0,1.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37099,37099,948843.71,6.0,299.0,,248.0,46.0,13.0,17216.922,0.02,5,2,0,0,0,1.0,20,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37100,37100,762853.36,8.0,60.0,4577120.16,78.0,36.0,14.0,58681.028,0.01,5,2,0,0,0,1.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37101,37101,767677.76,7.0,200.0,4030308.24,211.0,46.0,9.0,19100.987,0.02,5,2,0,0,0,1.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37102,37102,755874.26,14.0,277.0,7936679.73,221.5,27.0,7.0,35831.511,0.01,5,2,0,0,0,1.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37103,37103,758660.92,4.0,144.0,2275982.76,173.5,44.0,9.0,13118.056,0.03,5,2,0,0,0,1.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37104,37104,743192.15,7.0,103.0,3901758.79,76.5,22.0,4.0,51003.383,0.01,5,2,0,0,0,1.0,20,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37105,37105,1389087.4,5.0,155.0,5209077.75,173.0,22.0,9.0,30110.276,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
37106,37106,1421407.25,8.0,197.0,8528443.5,203.0,53.0,12.0,42012.037,0.01,5,2,0,0,1,1.12,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
37107,37107,1484194.78,8.0,100.0,8905168.68,165.0,25.0,8.0,53970.719,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
37108,37108,1430986.75,11.0,103.0,11805640.69,183.0,58.0,8.0,64511.698,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
37109,37109,1399321.94,8.0,134.0,8395931.64,145.0,56.0,7.0,57902.977,0.01,5,2,0,0,0,1.12,20,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
37110,37110,631478.61,12.0,141.0,,208.0,23.0,14.0,27323.594,0.01,5,2,0,0,0,1.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
37111,37111,661518.66,14.0,202.0,6945945.93,144.5,37.0,11.0,48068.83,0.01,5,2,0,0,0,1.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37112,37112,633691.22,17.0,245.0,8079563.05,258.5,58.0,8.0,31255.563,0.01,5,2,0,0,0,1.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
37113,37113,681906.23,25.0,215.0,12785741.81,207.0,43.0,11.0,61766.869,0.01,5,2,0,0,0,1.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37114,37114,640072.63,17.0,182.0,8160926.03,159.5,29.0,7.0,51165.68,0.01,5,2,0,0,0,1.0,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
37115,37115,724355.06,10.0,171.0,5432662.95,127.5,30.0,8.0,42609.121,0.01,5,2,0,0,0,1.12,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
37116,37116,687149.8,18.0,145.0,9276522.3,106.5,21.0,12.0,87103.496,0.0,5,2,0,0,0,1.12,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
37117,37117,720374.48,6.0,104.0,3241685.16,108.0,50.0,4.0,30015.603,0.01,5,2,0,0,0,1.12,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
37118,37118,716817.44,15.0,164.0,8064196.2,137.5,41.0,3.0,58648.7,0.01,5,2,0,0,1,1.12,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
37119,37119,698793.09,14.0,50.0,7337327.45,100.0,25.0,7.0,73373.274,0.0,5,2,0,0,0,1.12,21,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
37120,37120,1150242.22,13.0,76.0,11214861.64,118.0,22.0,10.0,95041.2,0.0,5,2,0,0,0,1.12,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
37121,37121,1121955.97,18.0,160.0,15146405.6,212.0,36.0,13.0,71445.309,0.01,5,2,0,0,1,1.12,21,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
