,Unnamed: 0,Index,Company,Car_Model,Car_Type,Region,Price,Units_Sold,Stock_Quantity,COGS,Avg_Inventory,Reorder_Point,Lead_Time_Days,Inventory_Turnover_Ratio,Days_Sales_Inventory,Season,Month,Quarter,Day_of_Week,Is_Weekend,Is_Holiday,Promotion_Active,Seasonality_Flag,Day
41644,41644,41644,Maruti Suzuki,Swift,Hatchback,Central,631497.31,20.0,248.0,9472459.65,196.5,20.0,7.0,48205.902,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41645,41645,41645,Maruti Suzuki,Dzire,Sedan,North,703514.19,11.0,210.0,5803992.07,232.0,34.0,7.0,25017.207,0.01,Festive,10,4,Saturday,1,0,1,1.35,19
41646,41646,41646,Maruti Suzuki,Dzire,Sedan,South,720291.76,16.0,220.0,8643501.12,229.0,48.0,13.0,37744.546,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41647,41647,41647,Maruti Suzuki,Dzire,Sedan,East,712759.67,13.0,99.0,6949406.78,86.5,33.0,6.0,80339.963,0.0,Festive,10,4,Saturday,1,0,0,1.35,19
41648,41648,41648,Maruti Suzuki,Dzire,Sedan,West,746112.71,17.0,63.0,9512937.05,101.0,24.0,4.0,94187.496,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41649,41649,41649,Maruti Suzuki,Dzire,Sedan,Central,697243.15,14.0,61.0,7321053.08,147.5,32.0,10.0,49634.258,0.01,Festive,10,4,Saturday,1,0,1,1.35,19
41650,41650,41650,Maruti Suzuki,Brezza,Compact SUV,North,1102979.08,22.0,55.0,18199154.82,53.5,29.0,9.0,340171.118,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41651,41651,41651,Maruti Suzuki,Brezza,Compact SUV,South,1126948.8,13.0,50.0,10987750.8,61.5,34.0,12.0,178662.615,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41652,41652,41652,Maruti Suzuki,Brezza,Compact SUV,East,1147210.99,14.0,127.0,12045715.39,156.5,52.0,6.0,76969.427,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41653,41653,41653,Maruti Suzuki,Brezza,Compact SUV,West,1123562.4,20.0,254.0,16853436.0,164.0,58.0,11.0,102764.854,0.0,Festive,10,4,Saturday,1,0,0,1.35,19
41654,41654,41654,Maruti Suzuki,Brezza,Compact SUV,Central,1135098.4,20.0,284.0,17026476.0,261.5,55.0,8.0,65110.807,0.01,Festive,10,4,Saturday,1,0,1,1.35,19
41655,41655,41655,Maruti Suzuki,Ertiga,MPV,North,976047.0,10.0,185.0,7320352.5,222.5,53.0,13.0,32900.461,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41656,41656,41656,Maruti Suzuki,Ertiga,MPV,South,976970.27,13.0,139.0,9525460.13,135.5,22.0,10.0,70298.599,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41657,41657,41657,Maruti Suzuki,Ertiga,MPV,East,995398.13,6.0,146.0,4479291.58,136.5,37.0,11.0,32815.323,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41658,41658,41658,Maruti Suzuki,Ertiga,MPV,West,936375.62,16.0,287.0,11236507.44,184.5,56.0,10.0,60902.479,0.01,Festive,10,4,Saturday,1,0,1,1.35,19
41659,41659,41659,Maruti Suzuki,Ertiga,MPV,Central,947068.18,9.0,82.0,6392710.21,80.0,45.0,4.0,79908.878,0.0,Festive,10,4,Saturday,1,0,0,1.35,19
41660,41660,41660,Maruti Suzuki,Baleno,Premium Hatchback,North,766584.63,12.0,175.0,6899261.67,119.0,36.0,10.0,57976.989,0.01,Festive,10,4,Saturday,1,0,1,1.35,19
41661,41661,41661,Maruti Suzuki,Baleno,Premium Hatchback,South,722291.6,13.0,145.0,7042343.1,140.0,28.0,8.0,50302.451,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41662,41662,41662,Maruti Suzuki,Baleno,Premium Hatchback,East,771055.88,9.0,297.0,5204627.19,275.5,26.0,12.0,18891.569,0.02,Festive,10,4,Saturday,1,0,0,1.35,19
41663,41663,41663,Maruti Suzuki,Baleno,Premium Hatchback,West,767958.88,15.0,,8639537.4,97.0,27.0,8.0,89067.396,0.0,Festive,10,4,Saturday,1,0,0,1.35,19
41664,41664,41664,Maruti Suzuki,Baleno,Premium Hatchback,Central,783075.09,17.0,159.0,9984207.4,109.0,34.0,12.0,91598.233,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41665,41665,41665,Maruti Suzuki,Grand Vitara,SUV,North,1380102.19,7.0,97.0,7245536.5,124.5,26.0,9.0,58197.08,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41666,41666,41666,Maruti Suzuki,Grand Vitara,SUV,South,1405787.75,16.0,160.0,16869453.0,196.5,56.0,10.0,85849.634,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41667,41667,41667,Maruti Suzuki,Grand Vitara,SUV,East,1434126.76,10.0,65.0,10755950.7,95.0,27.0,9.0,113220.534,0.0,Festive,10,4,Saturday,1,0,1,1.35,19
41668,41668,41668,Maruti Suzuki,Grand Vitara,SUV,West,1500062.69,10.0,228.0,11250470.18,174.0,59.0,12.0,64657.875,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41669,41669,41669,Maruti Suzuki,Grand Vitara,SUV,Central,1430892.06,10.0,243.0,10731690.45,179.0,21.0,13.0,59953.578,0.01,Festive,10,4,Saturday,1,0,0,1.35,19
41670,41670,41670,Maruti Suzuki,Swift,Hatchback,North,627543.95,24.0,227.0,11295791.1,244.5,30.0,8.0,46199.555,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41671,41671,41671,Maruti Suzuki,Swift,Hatchback,South,650870.73,14.0,258.0,6834142.67,200.0,38.0,13.0,34170.713,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41672,41672,41672,Maruti Suzuki,Swift,Hatchback,East,642287.01,16.0,141.0,7707444.12,93.5,27.0,12.0,82432.557,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41673,41673,41673,Maruti Suzuki,Swift,Hatchback,West,620732.59,33.0,67.0,15363131.6,170.0,48.0,13.0,90371.362,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41674,41674,41674,Maruti Suzuki,Swift,Hatchback,Central,681982.47,14.0,163.0,7160815.93,178.0,54.0,7.0,40229.303,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41675,41675,41675,Maruti Suzuki,Dzire,Sedan,North,730344.08,25.0,164.0,13693951.5,156.0,33.0,12.0,87781.74,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41676,41676,41676,Maruti Suzuki,Dzire,Sedan,South,737519.12,8.0,208.0,4425114.72,130.5,24.0,3.0,33908.925,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41677,41677,41677,Maruti Suzuki,Dzire,Sedan,East,700063.87,13.0,227.0,6825622.73,180.5,,5.0,37815.084,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41678,41678,41678,Maruti Suzuki,Dzire,Sedan,West,726628.37,13.0,186.0,7084626.61,225.0,40.0,10.0,31487.229,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41679,41679,41679,Maruti Suzuki,Dzire,Sedan,Central,712859.2,23.0,116.0,12296821.2,143.5,48.0,6.0,85692.134,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41680,41680,41680,Maruti Suzuki,Brezza,Compact SUV,North,1131014.4,14.0,57.0,11875651.2,88.5,34.0,10.0,134188.149,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41681,41681,41681,Maruti Suzuki,Brezza,Compact SUV,South,1137816.48,17.0,82.0,14507160.12,64.5,23.0,6.0,224917.211,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41682,41682,41682,Maruti Suzuki,Brezza,Compact SUV,East,1047187.42,10.0,79.0,7853905.65,168.5,35.0,9.0,46610.716,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41683,41683,41683,Maruti Suzuki,Brezza,Compact SUV,West,1115526.81,16.0,132.0,13386321.72,130.0,24.0,4.0,102971.706,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41684,41684,41684,Maruti Suzuki,Brezza,Compact SUV,Central,1142640.27,14.0,60.0,11997722.84,167.0,57.0,3.0,71842.652,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41685,41685,41685,Maruti Suzuki,Ertiga,MPV,North,989543.03,9.0,52.0,6679415.45,163.0,48.0,6.0,40978.009,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41686,41686,41686,Maruti Suzuki,Ertiga,MPV,South,931562.04,7.0,166.0,4890700.71,204.0,33.0,11.0,23974.023,0.02,Festive,10,4,Sunday,1,0,0,1.35,20
41687,41687,41687,Maruti Suzuki,Ertiga,MPV,East,983034.87,14.0,170.0,10321866.13,160.5,50.0,4.0,64310.692,0.01,Festive,10,4,Sunday,1,0,1,1.35,20
41688,41688,41688,Maruti Suzuki,Ertiga,MPV,West,948258.68,9.0,232.0,6400746.09,157.0,21.0,12.0,40769.083,0.01,Festive,10,4,Sunday,1,0,1,1.35,20
41689,41689,41689,Maruti Suzuki,Ertiga,MPV,Central,958736.5,17.0,,12223890.38,75.5,27.0,4.0,161905.833,0.0,Festive,10,4,Sunday,1,0,1,1.35,20
41690,41690,41690,Maruti Suzuki,Baleno,Premium Hatchback,North,753158.77,12.0,139.0,6778428.93,148.5,43.0,14.0,45645.986,0.01,Festive,10,4,Sunday,1,0,1,1.35,20
41691,41691,41691,Maruti Suzuki,Baleno,Premium Hatchback,South,750416.16,16.0,273.0,9004993.92,270.0,20.0,13.0,33351.829,0.01,Festive,10,4,Sunday,1,0,1,1.35,20
41692,41692,41692,Maruti Suzuki,Baleno,Premium Hatchback,East,776144.05,13.0,217.0,7567404.49,234.5,24.0,9.0,32270.382,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41693,41693,41693,Maruti Suzuki,Baleno,Premium Hatchback,West,766594.33,6.0,120.0,3449674.48,175.5,27.0,14.0,19656.265,0.02,Festive,10,4,Sunday,1,0,0,1.35,20
41694,41694,41694,Maruti Suzuki,Baleno,Premium Hatchback,Central,755149.81,12.0,266.0,6796348.29,248.0,32.0,3.0,27404.63,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41695,41695,41695,Maruti Suzuki,Grand Vitara,SUV,North,1503132.28,10.0,116.0,11273492.1,85.5,46.0,13.0,131853.709,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41696,41696,41696,Maruti Suzuki,Grand Vitara,SUV,South,1506236.53,10.0,138.0,11296773.97,147.0,21.0,10.0,76848.803,0.0,Festive,10,4,Sunday,1,0,0,1.35,20
41697,41697,41697,Maruti Suzuki,Grand Vitara,SUV,East,1383655.75,11.0,222.0,11415159.94,194.5,47.0,8.0,58689.768,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41698,41698,41698,Maruti Suzuki,Grand Vitara,SUV,West,1396030.98,11.0,200.0,11517255.58,189.0,50.0,14.0,60937.86,0.01,Festive,10,4,Sunday,1,0,0,1.35,20
41699,41699,41699,Maruti Suzuki,Grand Vitara,SUV,Central,1412803.86,10.0,215.0,10596028.95,158.5,26.0,13.0,66851.918,0.01,Festive,10,4,Sunday,1,0,1,1.35,20
41700,41700,41700,Maruti Suzuki,Swift,Hatchback,North,666066.21,11.0,192.0,,144.5,47.0,9.0,38028.002,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41701,41701,41701,Maruti Suzuki,Swift,Hatchback,South,642996.03,17.0,71.0,8198199.38,143.0,48.0,6.0,57330.066,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41702,41702,41702,Maruti Suzuki,Swift,Hatchback,East,671221.46,19.0,262.0,9564905.8,243.5,44.0,6.0,39280.927,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41703,41703,41703,Maruti Suzuki,Swift,Hatchback,West,647217.68,20.0,72.0,9708265.2,90.5,37.0,9.0,107273.649,0.0,Festive,10,4,Monday,0,0,0,1.35,21
41704,41704,41704,Maruti Suzuki,Swift,Hatchback,Central,668600.88,24.0,101.0,12034815.84,80.0,30.0,14.0,150435.198,0.0,Festive,10,4,Monday,0,0,1,1.35,21
41705,41705,41705,Maruti Suzuki,Dzire,Sedan,North,724459.01,11.0,274.0,5976786.83,217.0,23.0,7.0,27542.796,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41706,41706,41706,Maruti Suzuki,Dzire,Sedan,South,731289.68,12.0,124.0,6581607.12,132.5,52.0,13.0,49672.507,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41707,41707,41707,Maruti Suzuki,Dzire,Sedan,East,722264.8,18.0,269.0,9750574.8,211.0,23.0,6.0,46211.255,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41708,41708,41708,Maruti Suzuki,Dzire,Sedan,West,724985.56,17.0,230.0,9243565.89,224.0,31.0,5.0,41265.919,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41709,41709,41709,Maruti Suzuki,Dzire,Sedan,Central,718801.51,8.0,129.0,4312809.06,198.0,39.0,7.0,21781.864,0.02,Festive,10,4,Monday,0,0,0,1.35,21
41710,41710,41710,Maruti Suzuki,Brezza,Compact SUV,North,1108127.99,8.0,108.0,6648767.94,148.5,31.0,8.0,44772.848,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41711,41711,41711,Maruti Suzuki,Brezza,Compact SUV,South,1093950.14,12.0,242.0,9845551.26,142.5,36.0,5.0,69091.588,0.01,Festive,10,4,Monday,0,0,1,1.35,21
41712,41712,41712,Maruti Suzuki,Brezza,Compact SUV,East,1081775.63,16.0,143.0,12981307.56,96.5,34.0,5.0,134521.322,0.0,Festive,10,4,Monday,0,0,1,1.35,21
41713,41713,41713,Maruti Suzuki,Brezza,Compact SUV,West,1083244.05,15.0,135.0,12186495.56,162.5,31.0,,74993.819,0.0,Festive,10,4,Monday,0,0,0,1.35,21
41714,41714,41714,Maruti Suzuki,Brezza,Compact SUV,Central,1085739.65,14.0,194.0,11400266.32,174.0,46.0,10.0,65518.772,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41715,41715,41715,Maruti Suzuki,Ertiga,MPV,North,971057.62,14.0,130.0,10196105.01,96.5,23.0,5.0,105659.119,0.0,Festive,10,4,Monday,0,0,0,1.35,21
41716,41716,41716,Maruti Suzuki,Ertiga,MPV,South,978108.19,,200.0,6602230.28,157.0,27.0,11.0,42052.422,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41717,41717,41717,Maruti Suzuki,Ertiga,MPV,East,925094.14,7.0,58.0,4856744.23,112.5,23.0,8.0,43171.06,0.01,Festive,10,4,Monday,0,0,1,1.35,21
41718,41718,41718,Maruti Suzuki,Ertiga,MPV,West,997198.26,9.0,119.0,6731088.26,153.5,22.0,11.0,43850.738,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41719,41719,41719,Maruti Suzuki,Ertiga,MPV,Central,963756.21,11.0,57.0,7950988.73,66.0,46.0,13.0,120469.526,0.0,Festive,10,4,Monday,0,0,0,1.35,21
41720,41720,41720,Maruti Suzuki,Baleno,Premium Hatchback,North,767436.02,12.0,173.0,6906924.18,117.0,27.0,13.0,59033.54,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41721,41721,41721,Maruti Suzuki,Baleno,Premium Hatchback,South,753108.36,17.0,260.0,9602131.59,247.5,22.0,5.0,38796.491,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41722,41722,41722,Maruti Suzuki,Baleno,Premium Hatchback,East,753937.07,14.0,213.0,7916339.23,225.5,,3.0,35105.717,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41723,41723,41723,Maruti Suzuki,Baleno,Premium Hatchback,West,726381.98,25.0,230.0,13619662.12,193.5,59.0,,70385.851,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41724,41724,41724,Maruti Suzuki,Baleno,Premium Hatchback,Central,717301.69,18.0,124.0,9683572.81,135.0,46.0,3.0,71730.169,0.01,Festive,10,4,Monday,0,0,1,1.35,21
41725,41725,41725,Maruti Suzuki,Grand Vitara,SUV,North,1512548.93,7.0,241.0,7940881.88,229.0,24.0,12.0,34676.34,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41726,41726,41726,Maruti Suzuki,Grand Vitara,SUV,South,1394908.49,6.0,79.0,6277088.21,149.0,29.0,13.0,42128.109,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41727,41727,41727,Maruti Suzuki,Grand Vitara,SUV,East,1430834.87,12.0,217.0,12877513.83,136.5,59.0,13.0,94340.761,0.0,Festive,10,4,Monday,0,0,0,1.35,21
41728,41728,41728,Maruti Suzuki,Grand Vitara,SUV,West,1393039.26,9.0,202.0,9403015.01,210.0,59.0,6.0,44776.262,0.01,Festive,10,4,Monday,0,0,0,1.35,21
41729,41729,41729,Maruti Suzuki,Grand Vitara,SUV,Central,1421271.29,17.0,91.0,18121208.95,76.0,59.0,13.0,238436.96,0.0,Festive,10,4,Monday,0,0,0,1.35,21
41730,41730,41730,Maruti Suzuki,Swift,Hatchback,North,623905.19,15.0,141.0,7018933.39,138.0,28.0,14.0,50861.836,0.01,Festive,10,4,Tuesday,0,0,1,1.35,22
41731,41731,41731,Maruti Suzuki,Swift,Hatchback,South,621188.02,19.0,273.0,8851929.29,214.0,40.0,14.0,41364.156,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41732,41732,41732,Maruti Suzuki,Swift,Hatchback,East,620120.67,29.0,147.0,13487624.57,158.0,47.0,12.0,85364.712,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41733,41733,41733,Maruti Suzuki,Swift,Hatchback,West,658728.8,15.0,123.0,7410699.0,118.0,48.0,12.0,62802.534,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41734,41734,41734,Maruti Suzuki,Swift,Hatchback,Central,680875.01,18.0,175.0,9191812.63,117.0,49.0,13.0,78562.501,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41735,41735,41735,Maruti Suzuki,Dzire,Sedan,North,709918.96,14.0,174.0,7454149.08,212.0,51.0,13.0,35161.081,0.01,Festive,10,4,Tuesday,0,0,1,1.35,22
41736,41736,41736,Maruti Suzuki,Dzire,Sedan,South,745261.12,13.0,215.0,7266295.92,167.0,34.0,3.0,43510.754,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41737,41737,41737,Maruti Suzuki,Dzire,Sedan,East,754681.54,9.0,219.0,5094100.4,135.5,42.0,5.0,37594.837,0.01,Festive,10,4,Tuesday,0,0,1,1.35,22
41738,41738,41738,Maruti Suzuki,Dzire,Sedan,West,702379.19,10.0,271.0,,196.5,55.0,14.0,26808.366,0.01,Festive,10,4,Tuesday,0,0,1,1.35,22
41739,41739,41739,Maruti Suzuki,Dzire,Sedan,Central,711838.71,12.0,119.0,6406548.39,149.5,24.0,12.0,42853.166,0.01,Festive,10,4,Tuesday,0,0,1,1.35,22
41740,41740,41740,Maruti Suzuki,Brezza,Compact SUV,North,1080268.46,11.0,59.0,8912214.79,112.5,45.0,8.0,79219.687,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41741,41741,41741,Maruti Suzuki,Brezza,Compact SUV,South,1085690.62,21.0,118.0,17099627.27,118.5,40.0,11.0,144300.652,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41742,41742,41742,Maruti Suzuki,Brezza,Compact SUV,East,1102705.38,16.0,274.0,13232464.56,191.0,58.0,10.0,69279.919,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41743,41743,41743,Maruti Suzuki,Brezza,Compact SUV,West,1064958.4,21.0,73.0,16773094.8,80.5,51.0,8.0,208361.426,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41744,41744,41744,Maruti Suzuki,Brezza,Compact SUV,Central,1064066.6,18.0,142.0,14364899.1,189.0,20.0,10.0,76004.757,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41745,41745,41745,Maruti Suzuki,Ertiga,MPV,North,959599.89,8.0,288.0,5757599.34,204.0,48.0,13.0,28223.526,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41746,41746,41746,Maruti Suzuki,Ertiga,MPV,South,909860.57,11.0,160.0,7506349.7,197.0,30.0,4.0,38103.298,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41747,41747,41747,Maruti Suzuki,Ertiga,MPV,East,949936.09,5.0,236.0,3562260.34,204.5,54.0,6.0,17419.366,0.02,Festive,10,4,Tuesday,0,0,0,1.35,22
41748,41748,41748,Maruti Suzuki,Ertiga,MPV,West,968770.09,,299.0,5812620.54,271.5,52.0,11.0,21409.284,0.02,Festive,10,4,Tuesday,0,0,0,1.35,22
41749,41749,41749,Maruti Suzuki,Ertiga,MPV,Central,907738.89,8.0,294.0,5446433.34,253.5,20.0,8.0,21484.944,0.02,Festive,10,4,Tuesday,0,0,0,1.35,22
41750,41750,41750,Maruti Suzuki,Baleno,Premium Hatchback,North,725203.41,20.0,,10878051.15,151.5,44.0,13.0,71802.318,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41751,41751,41751,Maruti Suzuki,Baleno,Premium Hatchback,South,767976.34,17.0,220.0,9791698.34,150.5,55.0,5.0,65061.119,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41752,41752,41752,Maruti Suzuki,Baleno,Premium Hatchback,East,776680.62,16.0,52.0,9320167.44,71.5,22.0,10.0,130351.992,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41753,41753,41753,Maruti Suzuki,Baleno,Premium Hatchback,West,783882.0,19.0,112.0,11170318.5,132.0,40.0,12.0,84623.625,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41754,41754,41754,Maruti Suzuki,Baleno,Premium Hatchback,Central,769601.42,15.0,175.0,8658015.98,211.0,57.0,6.0,41033.251,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41755,41755,41755,Maruti Suzuki,Grand Vitara,SUV,North,1470096.69,6.0,87.0,6615435.11,165.5,45.0,5.0,39972.418,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41756,41756,41756,Maruti Suzuki,Grand Vitara,SUV,South,1510629.16,15.0,184.0,16994578.05,208.0,32.0,8.0,81704.702,0.0,Festive,10,4,Tuesday,0,0,0,1.35,22
41757,41757,41757,Maruti Suzuki,Grand Vitara,SUV,East,1501326.7,8.0,238.0,9007960.2,183.0,57.0,3.0,49223.826,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41758,41758,41758,Maruti Suzuki,Grand Vitara,SUV,West,1458950.1,11.0,99.0,12036338.33,166.5,55.0,13.0,72290.32,0.01,Festive,10,4,Tuesday,0,0,0,1.35,22
41759,41759,41759,Maruti Suzuki,Grand Vitara,SUV,Central,1425724.4,8.0,262.0,8554346.4,244.0,35.0,3.0,35058.797,0.01,Festive,10,4,Tuesday,0,0,1,1.35,22
41760,41760,41760,Maruti Suzuki,Swift,Hatchback,North,638826.98,30.0,89.0,14373607.05,68.0,45.0,10.0,211376.574,0.0,Festive,10,4,Wednesday,0,0,0,1.35,23
41761,41761,41761,Maruti Suzuki,Swift,Hatchback,South,641199.2,21.0,258.0,10098887.4,189.0,57.0,3.0,53433.267,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41762,41762,41762,Maruti Suzuki,Swift,Hatchback,East,632913.83,20.0,234.0,9493707.45,151.5,41.0,4.0,62664.736,0.01,Festive,10,4,Wednesday,0,0,1,1.35,23
41763,41763,41763,Maruti Suzuki,Swift,Hatchback,West,636710.6,25.0,55.0,11938323.75,127.5,31.0,10.0,93633.912,0.0,Festive,10,4,Wednesday,0,0,0,1.35,23
41764,41764,41764,Maruti Suzuki,Swift,Hatchback,Central,666553.69,20.0,174.0,9998305.35,192.5,50.0,14.0,51939.249,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41765,41765,41765,Maruti Suzuki,Dzire,Sedan,North,692247.27,10.0,277.0,5191854.53,161.0,59.0,11.0,32247.544,0.01,Festive,10,4,Wednesday,0,0,1,1.35,23
41766,41766,41766,Maruti Suzuki,Dzire,Sedan,South,753093.97,,220.0,6777845.73,247.5,43.0,8.0,27385.235,0.01,Festive,10,4,Wednesday,0,0,1,1.35,23
41767,41767,41767,Maruti Suzuki,Dzire,Sedan,East,696741.9,9.0,56.0,4703007.83,161.5,20.0,5.0,29120.792,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41768,41768,41768,Maruti Suzuki,Dzire,Sedan,West,703041.05,16.0,144.0,8436492.6,190.0,33.0,9.0,44402.593,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41769,41769,41769,Maruti Suzuki,Dzire,Sedan,Central,698343.25,15.0,254.0,7856361.56,224.5,37.0,13.0,34994.929,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41770,41770,41770,Maruti Suzuki,Brezza,Compact SUV,North,1074313.23,18.0,268.0,14503228.61,230.0,23.0,11.0,63057.516,0.01,Festive,10,4,Wednesday,0,0,1,1.35,23
41771,41771,41771,Maruti Suzuki,Brezza,Compact SUV,South,1148284.14,9.0,270.0,,179.0,57.0,14.0,43301.218,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41772,41772,41772,Maruti Suzuki,Brezza,Compact SUV,East,1045860.78,17.0,213.0,13334724.95,238.0,46.0,4.0,56028.256,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41773,41773,41773,Maruti Suzuki,Brezza,Compact SUV,West,1112795.88,21.0,67.0,17526535.11,89.5,25.0,5.0,195827.208,0.0,Festive,10,4,Wednesday,0,0,1,1.35,23
41774,41774,41774,Maruti Suzuki,Brezza,Compact SUV,Central,1122692.01,12.0,175.0,10104228.09,143.5,20.0,5.0,70412.739,0.01,Festive,10,4,Wednesday,0,0,1,1.35,23
41775,41775,41775,Maruti Suzuki,Ertiga,MPV,North,963274.63,10.0,286.0,7224559.73,175.5,48.0,9.0,41165.583,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41776,41776,41776,Maruti Suzuki,Ertiga,MPV,South,948490.17,13.0,88.0,9247779.16,155.0,30.0,8.0,59663.091,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41777,41777,41777,Maruti Suzuki,Ertiga,MPV,East,970518.87,14.0,274.0,10190448.13,220.0,50.0,7.0,46320.219,0.01,Festive,10,4,Wednesday,0,0,1,1.35,23
41778,41778,41778,Maruti Suzuki,Ertiga,MPV,West,906075.82,9.0,70.0,6116011.79,59.0,55.0,13.0,103661.217,0.0,Festive,10,4,Wednesday,0,0,1,1.35,23
41779,41779,41779,Maruti Suzuki,Ertiga,MPV,Central,920652.19,,133.0,7595380.57,193.5,35.0,9.0,39252.613,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41780,41780,41780,Maruti Suzuki,Baleno,Premium Hatchback,North,722785.34,21.0,62.0,11383869.11,87.5,48.0,4.0,130101.361,0.0,Festive,10,4,Wednesday,0,0,0,1.35,23
41781,41781,41781,Maruti Suzuki,Baleno,Premium Hatchback,South,726497.5,12.0,223.0,6538477.5,217.5,37.0,8.0,30061.966,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41782,41782,41782,Maruti Suzuki,Baleno,Premium Hatchback,East,785826.37,13.0,141.0,7661807.11,192.0,31.0,11.0,39905.245,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41783,41783,41783,Maruti Suzuki,Baleno,Premium Hatchback,West,755911.85,9.0,218.0,5102404.99,145.0,53.0,8.0,35189.0,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
41784,41784,41784,Maruti Suzuki,Baleno,Premium Hatchback,Central,773163.49,13.0,251.0,7538344.03,223.5,,8.0,33728.609,0.01,Festive,10,4,Wednesday,0,0,0,1.35,23
